Round Type;Date;EID;Resolver;Request_SRC;Request_DST;Request_FOR;Reply_SRC;RTT;LOCATOR_Count;MAPPING_ENTRY;TTL;AUTH;MOBILE;Result;Action
NegativeReply;2013/07/05 00:30:35;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08400;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 01:00:22;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 01:30:10;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 02:00:58;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08500;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 02:30:45;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24900;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 03:00:32;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.25100;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 03:30:19;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.25000;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 04:00:06;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.25100;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 04:30:55;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 05:00:42;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08400;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 05:30:30;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24900;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 06:00:18;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24400;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 06:30:05;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24400;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 07:00:53;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24600;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 07:30:40;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24500;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 08:00:28;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 08:30:15;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23800;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 09:00:02;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23900;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 09:30:50;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 10:00:37;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23800;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 10:30:25;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 11:00:13;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23900;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 11:30:00;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 12:00:48;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 12:30:35;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23900;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 13:00:23;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23800;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 13:30:10;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23900;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 14:00:58;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23700;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
RoundNormal;2013/07/05 14:30:46;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;217.8.97.6;0.17600;2;153.16.22.216/32;10;0;0;0;132.227.85.238;up;1;100;1;2001:660:3302:2826:75e0:6094:2a2d:46da;up;1;100
NegativeReply;2013/07/05 15:00:34;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23600;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 15:30:21;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23700;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 16:00:08;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23700;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 16:30:55;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23600;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 17:00:42;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 17:30:30;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08400;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 18:00:18;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23700;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 18:30:05;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23800;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 19:00:52;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23600;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 19:30:40;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 20:00:28;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23600;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 20:30:15;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23700;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 21:00:03;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 21:30:50;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23700;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 22:00:38;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23800;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 22:30:25;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23600;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 23:00:13;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/05 23:30:01;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23600;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 00:00:48;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23600;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 00:30:37;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 01:00:24;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23600;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 01:30:12;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23700;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 02:00:59;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 02:30:46;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23600;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 03:00:34;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24000;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 03:30:22;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 04:00:10;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 04:30:58;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 05:00:45;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 05:30:33;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 06:00:20;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 06:30:08;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 07:00:56;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 07:30:43;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 08:00:30;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 08:30:18;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 09:00:05;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 09:30:53;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24100;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 10:00:41;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24100;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 10:30:28;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 11:00:16;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24500;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 11:30:03;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 12:00:50;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23800;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 12:30:38;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24000;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 13:00:26;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 13:30:14;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23900;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 14:00:02;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23900;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 14:30:50;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24000;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 15:00:38;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24000;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 15:30:27;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24100;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 16:00:15;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24000;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 16:30:03;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24100;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 17:00:51;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 17:30:38;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 18:00:26;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 18:30:15;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24000;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 19:00:02;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24100;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 19:30:50;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08400;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 20:00:38;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 20:30:26;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 21:00:13;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.28700;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 21:30:01;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 22:00:50;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 22:30:37;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 23:00:25;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08400;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/06 23:30:13;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.29000;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 00:00:01;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 00:30:50;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.28700;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 01:00:38;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.29300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 01:30:25;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.29000;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 02:00:14;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.29300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 02:30:02;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.29300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 03:00:50;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08400;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 03:30:38;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.29200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 04:00:26;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08700;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 04:30:14;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;1.28700;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 05:00:03;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.29300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 05:30:52;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 06:00:40;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.29100;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 06:30:28;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 07:00:17;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 07:30:05;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 08:00:53;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.29200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 08:30:42;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.28100;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 09:00:30;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.28800;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 09:30:18;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.26000;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 10:30:54;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 11:00:43;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 11:30:30;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 12:00:19;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 12:30:07;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.23900;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 13:00:55;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 13:30:43;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.24000;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 14:00:31;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.25600;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 14:30:19;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08300;0;153.16.22.216/32;2;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 15:00:09;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.29200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 15:30:57;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.08200;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 16:00:45;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.28900;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 16:30:33;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.29100;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
NegativeReply;2013/07/07 17:00:20;153.16.22.216;149.20.48.61;128.119.247.250;149.20.48.61;153.16.22.216;149.20.48.61;0.46300;0;153.16.22.216/32;1;0;0;"""Negative cache entry""";forward-native
